year,iso3,tag_name,value
1917,ESP,wealth,0.0283285928459356
1918,ESP,wealth,0.0314295777294378
1919,ESP,wealth,0.0351426673191886
1920,ESP,wealth,0.040760752752118
1921,ESP,wealth,0.0375874073762384
1922,ESP,wealth,0.0403447959945772
1923,ESP,wealth,0.0410519975825331
1924,ESP,wealth,0.0406524933041951
1925,ESP,wealth,0.0443777062471617
1926,ESP,wealth,0.0459929362692007
1927,ESP,wealth,0.0482556983247908
1928,ESP,wealth,0.0523376312949273
1929,ESP,wealth,0.0556236836096449
1930,ESP,wealth,0.0530221709369533
1931,ESP,wealth,0.0475833274170591
1932,ESP,wealth,0.0407492326563152
1933,ESP,wealth,0.0397825895441718
1934,ESP,wealth,0.040360764450091
1935,ESP,wealth,0.0387560974019143
1941,ESP,wealth,0.0402473474987551
1942,ESP,wealth,0.0522041166571963
1943,ESP,wealth,0.055279334708841
1944,ESP,wealth,0.0539749646274293
1945,ESP,wealth,0.0574973731333181
1946,ESP,wealth,0.0663978176972628
1947,ESP,wealth,0.0786467508863389
1948,ESP,wealth,0.0853619221992223
1949,ESP,wealth,0.0894511464127053
1950,ESP,wealth,0.0837993872324226
1951,ESP,wealth,0.0948069856993815
1952,ESP,wealth,0.105544233720606
1953,ESP,wealth,0.110518937802707
1954,ESP,wealth,0.110751656399683
1955,ESP,wealth,0.120074356271987
1956,ESP,wealth,0.132440828866804
1957,ESP,wealth,0.136546670009495
1958,ESP,wealth,0.13688692319836
1959,ESP,wealth,0.13384226885275
1960,ESP,wealth,0.133138253791888
1961,ESP,wealth,0.148526319984898
1962,ESP,wealth,0.1674728131708
1963,ESP,wealth,0.178573368775566
1964,ESP,wealth,0.191408449182219
1965,ESP,wealth,0.204042301567734
1966,ESP,wealth,0.21794642035972
1967,ESP,wealth,0.246166277697801
1968,ESP,wealth,0.282273847956432
1969,ESP,wealth,0.326640607304398
1970,ESP,wealth,0.368741860848832
1971,ESP,wealth,0.406734876298559
1972,ESP,wealth,0.460578702326692
1973,ESP,wealth,0.535926925149074
1974,ESP,wealth,0.636900393116161
1975,ESP,wealth,0.753129718516806
1976,ESP,wealth,0.779871109267747
1977,ESP,wealth,0.828695779890854
1978,ESP,wealth,0.92957743553705
1979,ESP,wealth,1.06109948183073
1980,ESP,wealth,1.14268497323401
1981,ESP,wealth,1.27137459976928
1982,ESP,wealth,1.29978829318673
1983,ESP,wealth,1.31005349433661
1984,ESP,wealth,1.32315216503952
1985,ESP,wealth,1.43239680466176
1986,ESP,wealth,1.5304530242612
1987,ESP,wealth,1.77233371571213
1988,ESP,wealth,2.09801727703053
1989,ESP,wealth,2.42026743228671
1990,ESP,wealth,2.6375395064421
1991,ESP,wealth,2.90440249204848
1992,ESP,wealth,2.83466599875503
1993,ESP,wealth,2.84879565882131
1994,ESP,wealth,2.99347767800202
1995,ESP,wealth,3.22937016597731
1996,ESP,wealth,3.3403503786183
1997,ESP,wealth,3.55461361389166
1998,ESP,wealth,3.87525251361037
1999,ESP,wealth,4.37170503197825
2000,ESP,wealth,4.90285295884556
2001,ESP,wealth,5.41824228732741
2002,ESP,wealth,5.94435211770425
2003,ESP,wealth,6.73738419300464
2004,ESP,wealth,7.83179648089908
2005,ESP,wealth,9.05204996427771
2006,ESP,wealth,10.1557919599389
2007,ESP,wealth,11.1457874986241
2008,ESP,wealth,11.4046986887789
2009,ESP,wealth,10.5694864110587
2010,ESP,wealth,10.7521094257026
2011,ESP,wealth,10.7944397462711
2012,ESP,wealth,10.1720161577395
2013,ESP,wealth,9.82197915117082
2014,ESP,wealth,9.87593806472302
2015,ESP,wealth,9.9158848471594
2016,ESP,wealth,10.250053138815
2017,ESP,wealth,10.5642648492806
2018,ESP,wealth,10.9924011520835
2019,ESP,wealth,11.3160886563658
2020,ESP,wealth,10.0842091541145
2021,ESP,wealth,11.1326562875571
1995,ETH,wealth,0.0238781959476748
1996,ETH,wealth,0.0281231206774892
1997,ETH,wealth,0.0375929995210787
1998,ETH,wealth,0.0371755164091168
1999,ETH,wealth,0.039947233626104
2000,ETH,wealth,0.0458462694491938
2001,ETH,wealth,0.0500080645377884
2002,ETH,wealth,0.0543057567587424
2003,ETH,wealth,0.0595241380932743
2004,ETH,wealth,0.0752240955737682
2005,ETH,wealth,0.0950908931303286
2006,ETH,wealth,0.114553005770804
2007,ETH,wealth,0.146178815422846
2008,ETH,wealth,0.16650337961364
2009,ETH,wealth,0.189979408224493
2010,ETH,wealth,0.216911182332469
2011,ETH,wealth,0.245030977025454
2012,ETH,wealth,0.276382696350735
2013,ETH,wealth,0.307280833106937
2014,ETH,wealth,0.345286266203207
2015,ETH,wealth,0.382074354698573
2016,ETH,wealth,0.428857044439923
2017,ETH,wealth,0.481071751172379
2018,ETH,wealth,0.541228198008142
2019,ETH,wealth,0.606851876510575
2020,ETH,wealth,0.666755929427492
2021,ETH,wealth,0.706200983978307
1995,FIN,wealth,0.317555272289761
1996,FIN,wealth,0.339194250438665
1997,FIN,wealth,0.358943768703249
1998,FIN,wealth,0.387376665364648
1999,FIN,wealth,0.452298741524767
2000,FIN,wealth,0.507484763322237
2001,FIN,wealth,0.517406744396295
2002,FIN,wealth,0.530789383201387
2003,FIN,wealth,0.558857333788394
2004,FIN,wealth,0.612119905447793
2005,FIN,wealth,0.687765919544066
2006,FIN,wealth,0.774183843855318
2007,FIN,wealth,0.844986777363139
2008,FIN,wealth,0.85179803469628
2009,FIN,wealth,0.833693771095759
2010,FIN,wealth,0.878697342282638
2011,FIN,wealth,0.894026336615945
2012,FIN,wealth,0.906487601599555
2013,FIN,wealth,0.949400431243941
2014,FIN,wealth,0.993625060738692
2015,FIN,wealth,1.00381714194672
2016,FIN,wealth,1.03222308358344
2017,FIN,wealth,1.07703858543374
2018,FIN,wealth,1.1130156069998
2019,FIN,wealth,1.16185818808372
2020,FIN,wealth,1.19315846597811
2021,FIN,wealth,1.24736644679671
1995,FJI,wealth,0.00282717869953977
1996,FJI,wealth,0.00331399591032716
1997,FJI,wealth,0.00331343812999822
1998,FJI,wealth,0.00351116390554516
1999,FJI,wealth,0.00434189475772051
2000,FJI,wealth,0.00466854409339871
2001,FJI,wealth,0.00498065841408815
2002,FJI,wealth,0.0055878599223944
2003,FJI,wealth,0.00581036284228571
2004,FJI,wealth,0.00654011165710556
2005,FJI,wealth,0.00673512758889441
2006,FJI,wealth,0.00680522470935718
2007,FJI,wealth,0.00681669142510758
2008,FJI,wealth,0.00711251944729604
2009,FJI,wealth,0.00700333818243566
2010,FJI,wealth,0.0070840484674741
2011,FJI,wealth,0.00733267879881517
2012,FJI,wealth,0.00753271108731526
2013,FJI,wealth,0.00852235542413171
2014,FJI,wealth,0.00900157833064573
2015,FJI,wealth,0.00912463619379048
2016,FJI,wealth,0.00977115642306243
2017,FJI,wealth,0.0104117479184576
2018,FJI,wealth,0.0113368139039633
2019,FJI,wealth,0.0107239277846963
2020,FJI,wealth,0.00777139364889553
2021,FJI,wealth,0.00891539701525431
1995,FSM,wealth,0.000694862366168366
1996,FSM,wealth,0.000689356805294013
1997,FSM,wealth,0.00068608285201176
1998,FSM,wealth,0.000734824097955433
1999,FSM,wealth,0.000799063381694534
2000,FSM,wealth,0.000879144723721965
2001,FSM,wealth,0.000933602019558604
2002,FSM,wealth,0.000974231748862946
2003,FSM,wealth,0.00102998149604659
2004,FSM,wealth,0.00106339685715347
2005,FSM,wealth,0.00111244660455998
2006,FSM,wealth,0.00114799758855277
2007,FSM,wealth,0.00118848522125449
2008,FSM,wealth,0.00117934599874523
2009,FSM,wealth,0.00122718272447935
2010,FSM,wealth,0.00125470776140664
2011,FSM,wealth,0.00130317156024752
2012,FSM,wealth,0.00132584280013224
2013,FSM,wealth,0.00134705250622976
2014,FSM,wealth,0.00137714379516477
2015,FSM,wealth,0.00160540157826389
2016,FSM,wealth,0.00163097730821351
2017,FSM,wealth,0.00166595743510528
2018,FSM,wealth,0.00153828523393119
2019,FSM,wealth,0.00160457940047596
2020,FSM,wealth,0.00162187402440976
2021,FSM,wealth,0.00161186755770299
1870,FRA,wealth,0.0563323814696702
1871,FRA,wealth,0.0572924260020767
1872,FRA,wealth,0.0546793059166966
1873,FRA,wealth,0.0545653492967686
1874,FRA,wealth,0.0531628870255918
1875,FRA,wealth,0.0507070497112135
1876,FRA,wealth,0.0497866163219334
1877,FRA,wealth,0.0492526287969632
1878,FRA,wealth,0.0470279578733462
1879,FRA,wealth,0.0461863129482409
1880,FRA,wealth,0.0489579248348046
1881,FRA,wealth,0.0495066138789222
1882,FRA,wealth,0.0511802676959309
1883,FRA,wealth,0.0506959172218347
1884,FRA,wealth,0.0495514718453928
1885,FRA,wealth,0.0493386043380667
1886,FRA,wealth,0.0504883144574072
1887,FRA,wealth,0.0515960760113959
1888,FRA,wealth,0.0531915727241428
1889,FRA,wealth,0.0547191015823274
1890,FRA,wealth,0.0546845526539949
1891,FRA,wealth,0.0560115661828921
1892,FRA,wealth,0.0561218402542217
1893,FRA,wealth,0.0574661700571705
1894,FRA,wealth,0.0557067810730369
1895,FRA,wealth,0.0563480662268574
1896,FRA,wealth,0.0570966067798131
1897,FRA,wealth,0.0565870413225143
1898,FRA,wealth,0.0575291013760634
1899,FRA,wealth,0.0588723982238406
1900,FRA,wealth,0.0607055393912406
1901,FRA,wealth,0.0614329563074647
1902,FRA,wealth,0.0626744577169569
1903,FRA,wealth,0.0652024846196491
1904,FRA,wealth,0.0662545699857587
1905,FRA,wealth,0.0667407613066376
1906,FRA,wealth,0.0697325762277001
1907,FRA,wealth,0.0736386643659499
1908,FRA,wealth,0.0728665364997404
1909,FRA,wealth,0.0734765664440687
1910,FRA,wealth,0.0724594136134341
1911,FRA,wealth,0.0783305532351017
1912,FRA,wealth,0.0808416624207448
1913,FRA,wealth,0.0827104725863301
1914,FRA,wealth,0.0782108792824517
1915,FRA,wealth,0.0773929306001181
1916,FRA,wealth,0.0758859087560395
1917,FRA,wealth,0.0811611106750178
1918,FRA,wealth,0.0851746148316105
1919,FRA,wealth,0.0846549049563887
1920,FRA,wealth,0.095014554869013
1921,FRA,wealth,0.0717638025016485
1922,FRA,wealth,0.0591472837385458
1923,FRA,wealth,0.055973655643561
1924,FRA,wealth,0.0566454420593655
1925,FRA,wealth,0.0560887823267778
1926,FRA,wealth,0.0657413050783502
1927,FRA,wealth,0.0720532325235777
1928,FRA,wealth,0.081414141535678
1929,FRA,wealth,0.0897540368140965
1930,FRA,wealth,0.0873402498127772
1931,FRA,wealth,0.0754006985762042
1932,FRA,wealth,0.0693055384270428
1933,FRA,wealth,0.0686662638048337
1934,FRA,wealth,0.0714199475138612
1935,FRA,wealth,0.0703879284942221
1936,FRA,wealth,0.0734629848437351
1937,FRA,wealth,0.0835660575470883
1938,FRA,wealth,0.0846294397689218
1939,FRA,wealth,0.0825301624144951
1940,FRA,wealth,0.0528959309964796
1941,FRA,wealth,0.0562358008161081
1942,FRA,wealth,0.0547292610842431
1943,FRA,wealth,0.0554631600461991
1944,FRA,wealth,0.0466771447963139
1945,FRA,wealth,0.0518103887158587
1946,FRA,wealth,0.0733389393729519
1947,FRA,wealth,0.0877518771058944
1948,FRA,wealth,0.102739275535861
1949,FRA,wealth,0.107498265485493
1950,FRA,wealth,0.119889157941582
1951,FRA,wealth,0.141147096260671
1952,FRA,wealth,0.154353977174184
1953,FRA,wealth,0.164470972551316
1954,FRA,wealth,0.176581643510028
1955,FRA,wealth,0.19234117398718
1956,FRA,wealth,0.214345550171043
1957,FRA,wealth,0.236653608750355
1958,FRA,wealth,0.261841752998343
1959,FRA,wealth,0.283102173757418
1960,FRA,wealth,0.304448659618108
1961,FRA,wealth,0.330709510374146
1962,FRA,wealth,0.359080987530494
1963,FRA,wealth,0.390283140488275
1964,FRA,wealth,0.424431104047306
1965,FRA,wealth,0.464011549656568
1966,FRA,wealth,0.51301862236441
1967,FRA,wealth,0.565471153706356
1968,FRA,wealth,0.630395281564216
1969,FRA,wealth,0.708573925049779
1970,FRA,wealth,0.704764268304973
1971,FRA,wealth,0.772027752874596
1972,FRA,wealth,0.852156441656662
1973,FRA,wealth,0.951725356159813
1974,FRA,wealth,1.08087386755962
1975,FRA,wealth,1.21602229674155
1976,FRA,wealth,1.32913169415482
1977,FRA,wealth,1.46506267117396
1978,FRA,wealth,1.68136291717167
1979,FRA,wealth,1.95852635068066
1980,FRA,wealth,2.21605692028512
1981,FRA,wealth,2.45622639510442
1982,FRA,wealth,2.58576586109246
1983,FRA,wealth,2.70716405461394
1984,FRA,wealth,2.82710600500146
1985,FRA,wealth,2.92456607803648
1986,FRA,wealth,3.0344628087613
1987,FRA,wealth,3.21357707336678
1988,FRA,wealth,3.43735347595092
1989,FRA,wealth,3.79043504021329
1990,FRA,wealth,4.05753781441616
1991,FRA,wealth,4.18240040412195
1992,FRA,wealth,4.25329556950798
1993,FRA,wealth,4.29992969741305
1994,FRA,wealth,4.35936918132812
1995,FRA,wealth,4.47953789662422
1996,FRA,wealth,4.72908049087012
1997,FRA,wealth,5.01204605343658
1998,FRA,wealth,5.24029899044979
1999,FRA,wealth,5.85805483419683
2000,FRA,wealth,6.52551840463062
2001,FRA,wealth,6.87508632105123
2002,FRA,wealth,7.1645574637793
2003,FRA,wealth,7.8401824170744
2004,FRA,wealth,8.97157005294859
2005,FRA,wealth,10.4006383487692
2006,FRA,wealth,11.918130346997
2007,FRA,wealth,13.0661422852062
2008,FRA,wealth,12.8739948643716
2009,FRA,wealth,12.422132056829
2010,FRA,wealth,13.0109376829118
2011,FRA,wealth,13.6231228182842
2012,FRA,wealth,13.7459526092943
2013,FRA,wealth,13.8621212764864
2014,FRA,wealth,13.925748888063
2015,FRA,wealth,13.7715250256337
2016,FRA,wealth,14.2408063926492
2017,FRA,wealth,15.1100741058737
2018,FRA,wealth,15.923523938933
2019,FRA,wealth,16.7029313155489
2020,FRA,wealth,17.441200107757
2021,FRA,wealth,19.0640048344113
1995,GAB,wealth,-0.00131379831213847
1996,GAB,wealth,0.000258331821182908
1997,GAB,wealth,0.00151914489573582
1998,GAB,wealth,0.00102768803344946
1999,GAB,wealth,0.00172617889130105
2000,GAB,wealth,0.00318104670029392
2001,GAB,wealth,0.00388481602722124
2002,GAB,wealth,0.0049894994927803
2003,GAB,wealth,0.00681680486640562
2004,GAB,wealth,0.00842099323943261
2005,GAB,wealth,0.011975684492851
2006,GAB,wealth,0.013943986209436
2007,GAB,wealth,0.0174155869685914
2008,GAB,wealth,0.0191116538774914
2009,GAB,wealth,0.019922762262817
2010,GAB,wealth,0.0218050984161622
2011,GAB,wealth,0.026174302947764
2012,GAB,wealth,0.0273854101203535
2013,GAB,wealth,0.0304157406834408
2014,GAB,wealth,0.0323278011312811
2015,GAB,wealth,0.0333541601646225
2016,GAB,wealth,0.033088957143258
2017,GAB,wealth,0.0330659650794187
2018,GAB,wealth,0.0353098772533436
2019,GAB,wealth,0.0388289344881864
2020,GAB,wealth,0.0399960363996431
2021,GAB,wealth,0.0427735959877738
1869,GBR,wealth,0.0626714636970141
1870,GBR,wealth,0.0604477945500481
1871,GBR,wealth,0.060288860217287
1872,GBR,wealth,0.0606002132475333
1873,GBR,wealth,0.0619600701238049
1874,GBR,wealth,0.0660986285131187
1875,GBR,wealth,0.0611946320805128
1876,GBR,wealth,0.0586857075736299
1877,GBR,wealth,0.0566132358929431
1878,GBR,wealth,0.0579099274835358
1879,GBR,wealth,0.0507686637387885
1880,GBR,wealth,0.06115493213677
1881,GBR,wealth,0.0559251143575413
1882,GBR,wealth,0.0565121335294544
1883,GBR,wealth,0.0585342897112209
1884,GBR,wealth,0.0567685484840948
1885,GBR,wealth,0.054295572413845
1886,GBR,wealth,0.0549084541237597
1887,GBR,wealth,0.056054760984984
1888,GBR,wealth,0.0568175352249542
1889,GBR,wealth,0.0580965171674371
1890,GBR,wealth,0.0591995194081148
1891,GBR,wealth,0.0636175796045522
1892,GBR,wealth,0.0659311583512435
1893,GBR,wealth,0.0658267292220231
1894,GBR,wealth,0.0627949068499725
1895,GBR,wealth,0.0621635174274517
1896,GBR,wealth,0.0658306850484721
1897,GBR,wealth,0.0647383214025173
1898,GBR,wealth,0.0691588364700237
1899,GBR,wealth,0.0744520115211915
1900,GBR,wealth,0.0782404457146617
1901,GBR,wealth,0.0859833285621104
1902,GBR,wealth,0.0852048746677188
1903,GBR,wealth,0.0896459154318232
1904,GBR,wealth,0.0936036402827706
1905,GBR,wealth,0.0938785799392913
1906,GBR,wealth,0.0946763204849835
1907,GBR,wealth,0.0979592482698104
1908,GBR,wealth,0.101183116991886
1909,GBR,wealth,0.102621885794269
1910,GBR,wealth,0.0997752065000391
1911,GBR,wealth,0.108854822230179
1912,GBR,wealth,0.110269585109849
1913,GBR,wealth,0.116364698252604
1914,GBR,wealth,0.0976158466666275
1915,GBR,wealth,0.0860581974611419
1916,GBR,wealth,0.0724629568409946
1917,GBR,wealth,0.0765706515113646
1918,GBR,wealth,0.0792767775338329
1919,GBR,wealth,0.0768053953250082
1920,GBR,wealth,0.0746890502797363
1921,GBR,wealth,0.0736743123930202
1922,GBR,wealth,0.0729733170405932
1923,GBR,wealth,0.0833990740549411
1924,GBR,wealth,0.0907312364025271
1925,GBR,wealth,0.0955481151292527
1926,GBR,wealth,0.101478400402525
1927,GBR,wealth,0.103460659284093
1928,GBR,wealth,0.105873785916813
1929,GBR,wealth,0.102527253519003
1930,GBR,wealth,0.0981405435223134
1931,GBR,wealth,0.0947322959507011
1932,GBR,wealth,0.0943452403555534
1933,GBR,wealth,0.10184063468196
1934,GBR,wealth,0.114365543740357
1935,GBR,wealth,0.125884417449089
1936,GBR,wealth,0.125737281057264
1937,GBR,wealth,0.119155575385705
1938,GBR,wealth,0.113612926517991
1939,GBR,wealth,0.108782853257041
1940,GBR,wealth,0.0987541337460635
1941,GBR,wealth,0.101492527390343
1942,GBR,wealth,0.110613725075275
1943,GBR,wealth,0.118464548699903
1944,GBR,wealth,0.122447170190245
1945,GBR,wealth,0.129147720967439
1946,GBR,wealth,0.141250682822845
1947,GBR,wealth,0.126522023021624
1948,GBR,wealth,0.131660835971147
1949,GBR,wealth,0.150767779875515
1950,GBR,wealth,0.17233075190643
1951,GBR,wealth,0.187450323559344
1952,GBR,wealth,0.197122180333961
1953,GBR,wealth,0.206375079925507
1954,GBR,wealth,0.214236670033899
1955,GBR,wealth,0.229091898590819
1956,GBR,wealth,0.245934282966509
1957,GBR,wealth,0.267144246564445
1958,GBR,wealth,0.282682816456877
1959,GBR,wealth,0.306585338737555
1960,GBR,wealth,0.331887435151159
1961,GBR,wealth,0.354550014486178
1962,GBR,wealth,0.382808429837156
1963,GBR,wealth,0.419987914842779
1964,GBR,wealth,0.439213673833739
1965,GBR,wealth,0.450307034664663
1966,GBR,wealth,0.480448014138111
1967,GBR,wealth,0.523487352787485
1968,GBR,wealth,0.566051960429394
1969,GBR,wealth,0.622070403460445
1970,GBR,wealth,0.682527669658416
1971,GBR,wealth,0.760204434529833
1972,GBR,wealth,0.874052899201319
1973,GBR,wealth,1.0027385114414
1974,GBR,wealth,1.13245925962867
1975,GBR,wealth,1.1096314287398
1976,GBR,wealth,1.11971103614169
1977,GBR,wealth,1.18924657129944
1978,GBR,wealth,1.3527681352281
1979,GBR,wealth,1.60709815476847
1980,GBR,wealth,1.75105113103391
1981,GBR,wealth,1.92786026033942
1982,GBR,wealth,2.06953548497906
1983,GBR,wealth,2.26060544484619
1984,GBR,wealth,2.47895095861163
1985,GBR,wealth,2.67001603181031
1986,GBR,wealth,2.96240149010797
1987,GBR,wealth,3.18389942554739
1988,GBR,wealth,3.57561207679218
1989,GBR,wealth,4.02505206835331
1990,GBR,wealth,4.08411457548405
1991,GBR,wealth,4.0548986206265
1992,GBR,wealth,4.11271887924227
1993,GBR,wealth,4.34136597116852
1994,GBR,wealth,4.48368501492541
1995,GBR,wealth,4.39580138259324
1996,GBR,wealth,4.51970122330444
1997,GBR,wealth,4.92151709083118
1998,GBR,wealth,5.52448765149371
1999,GBR,wealth,6.20869742057355
2000,GBR,wealth,6.74430223228722
2001,GBR,wealth,7.15900685730217
2002,GBR,wealth,7.46828389514149
2003,GBR,wealth,8.07509502768205
2004,GBR,wealth,8.80268506253423
2005,GBR,wealth,9.62232706539623
2006,GBR,wealth,10.3751052735503
2007,GBR,wealth,11.0032125250307
2008,GBR,wealth,10.500413406172
2009,GBR,wealth,9.871206178125
2010,GBR,wealth,9.99086879061235
2011,GBR,wealth,10.1812354934875
2012,GBR,wealth,10.3496608580792
2013,GBR,wealth,10.638883351906
2014,GBR,wealth,11.3268625153003
2015,GBR,wealth,12.0933920143864
2016,GBR,wealth,12.6484392465888
2017,GBR,wealth,13.3312116234998
2018,GBR,wealth,13.7271761240889
2019,GBR,wealth,13.9624983366961
2020,GBR,wealth,12.9183128842826
2021,GBR,wealth,14.0117017790556
1995,GRD,wealth,0.000377211878429293
1996,GRD,wealth,0.000400022871957517
1997,GRD,wealth,0.000409985529010127
1998,GRD,wealth,0.000525364339584572
1999,GRD,wealth,0.000576109678909539
2000,GRD,wealth,0.000551036318700718
2001,GRD,wealth,0.000494001195954535
2002,GRD,wealth,0.000466399489099847
2003,GRD,wealth,0.000494620568306635
2004,GRD,wealth,0.000475155460207266
2005,GRD,wealth,0.000795590095558671
2006,GRD,wealth,0.000661422885844439
2007,GRD,wealth,0.000664583931202616
2008,GRD,wealth,0.000686810058424788
2009,GRD,wealth,0.000374257290218822
2010,GRD,wealth,0.000301833671589037
2011,GRD,wealth,0.00016825789199757
2012,GRD,wealth,6.9330100529781e-05
2013,GRD,wealth,8.74635895419307e-05
2014,GRD,wealth,9.23587578481561e-05
2015,GRD,wealth,0.00027384991654944
2016,GRD,wealth,0.000963879167930734
2017,GRD,wealth,0.00162179588541551
2018,GRD,wealth,0.0018094597772233
2019,GRD,wealth,0.00195154512103674
2020,GRD,wealth,0.0017341374356112
2021,GRD,wealth,0.00181027482735356
1995,GEO,wealth,0.0339737672727975
1996,GEO,wealth,0.0356100773127509
1997,GEO,wealth,0.0397789663274417
1998,GEO,wealth,0.0380695210234122
1999,GEO,wealth,0.0364208603080472
2000,GEO,wealth,0.0347679592730436
2001,GEO,wealth,0.0359869828866828
2002,GEO,wealth,0.0369065445473139
2003,GEO,wealth,0.0405183750202763
2004,GEO,wealth,0.04441794208728
2005,GEO,wealth,0.0502036415507059
2006,GEO,wealth,0.055780490768246
2007,GEO,wealth,0.0616791687481038
2008,GEO,wealth,0.0605531069653111
2009,GEO,wealth,0.0530772130114941
2010,GEO,wealth,0.0545190451445834
2011,GEO,wealth,0.0591144926143025
2012,GEO,wealth,0.0627408346436518
2013,GEO,wealth,0.0640407814252394
2014,GEO,wealth,0.0670439090159579
2015,GEO,wealth,0.0646761033979206
2016,GEO,wealth,0.0626190029911063
2017,GEO,wealth,0.066024331591379
2018,GEO,wealth,0.0743020954412846
2019,GEO,wealth,0.0801174775437234
2020,GEO,wealth,0.0706128792904398
2021,GEO,wealth,0.0767983942011099
1995,GHA,wealth,0.0283616295042623
1996,GHA,wealth,0.0316616056129669
1997,GHA,wealth,0.0328211034318399
1998,GHA,wealth,0.0350986412692496
1999,GHA,wealth,0.0348252575857432
2000,GHA,wealth,0.0271327782047084
2001,GHA,wealth,0.0307484444590081
2002,GHA,wealth,0.0385993275971379
2003,GHA,wealth,0.0463080051546504
2004,GHA,wealth,0.0586078759402197
2005,GHA,wealth,0.0749860735606646
2006,GHA,wealth,0.10126897172901
2007,GHA,wealth,0.11244878178852
2008,GHA,wealth,0.125155859468035
2009,GHA,wealth,0.126985921957616
2010,GHA,wealth,0.137614402416051
2011,GHA,wealth,0.160253167792273
2012,GHA,wealth,0.175546591688738
2013,GHA,wealth,0.202564866714137
2014,GHA,wealth,0.206141748801728
2015,GHA,wealth,0.207219692500014
2016,GHA,wealth,0.21704661372751
2017,GHA,wealth,0.23772812532734
2018,GHA,wealth,0.258705195175687
2019,GHA,wealth,0.286718741138183
2020,GHA,wealth,0.298169142217967
2021,GHA,wealth,0.326370282196225
1995,GMB,wealth,0.00376711617067324
1996,GMB,wealth,0.00389169012925749
1997,GMB,wealth,0.00417738007675466
1998,GMB,wealth,0.00436152226995411
1999,GMB,wealth,0.00477883119512407
2000,GMB,wealth,0.0049864145622246
2001,GMB,wealth,0.00520737109448557
2002,GMB,wealth,0.00455032885508831
2003,GMB,wealth,0.00442558781883539
2004,GMB,wealth,0.00552939580939563
2005,GMB,wealth,0.00544723675361197
2006,GMB,wealth,0.00523697351144504
2007,GMB,wealth,0.00568800056856619
2008,GMB,wealth,0.00681108214201443
2009,GMB,wealth,0.00740916195372512
2010,GMB,wealth,0.00776680066748572
2011,GMB,wealth,0.00635381555320598
2012,GMB,wealth,0.00670619130107207
2013,GMB,wealth,0.00668541438508457
2014,GMB,wealth,0.00604843510036201
2015,GMB,wealth,0.00618332147203273
2016,GMB,wealth,0.00608520497614685
2017,GMB,wealth,0.00645666018547092
2018,GMB,wealth,0.00725717757841154
2019,GMB,wealth,0.00785735190238364
2020,GMB,wealth,0.00807883149840395
2021,GMB,wealth,0.00897564589240164
1995,GIN,wealth,0.0140035813406707
1996,GIN,wealth,0.015079110737464
1997,GIN,wealth,0.0160895714878127
1998,GIN,wealth,0.0169090407128352
1999,GIN,wealth,0.0182166411436748
2000,GIN,wealth,0.019267380457842
2001,GIN,wealth,0.020669475703303
2002,GIN,wealth,0.0228262516885789
2003,GIN,wealth,0.0227223381550886
2004,GIN,wealth,0.0253148660749288
2005,GIN,wealth,0.0274757118018972
2006,GIN,wealth,0.0287546941866834
2007,GIN,wealth,0.03026157534774
2008,GIN,wealth,0.0332534568681542
2009,GIN,wealth,0.0337207647549723
2010,GIN,wealth,0.0375472957905436
2011,GIN,wealth,0.0377331171070848
2012,GIN,wealth,0.0401981058507023
2013,GIN,wealth,0.0418775528240114
2014,GIN,wealth,0.0462473856775289
2015,GIN,wealth,0.0483944324122515
2016,GIN,wealth,0.0350845940196527
2017,GIN,wealth,0.0618352383048716
2018,GIN,wealth,0.0733734455791737
2019,GIN,wealth,0.0810257517103396
2020,GIN,wealth,0.0883699146527094
2021,GIN,wealth,0.095537064392777
1995,GNQ,wealth,-5.72703778704944e-05
1996,GNQ,wealth,0.000177174072898573
1997,GNQ,wealth,0.0016344871844709
1998,GNQ,wealth,0.00076595199825161
1999,GNQ,wealth,0.00199062218412572
2000,GNQ,wealth,0.00370023607456758
2001,GNQ,wealth,0.00560043119607882
2002,GNQ,wealth,0.00604311690847304
2003,GNQ,wealth,0.00768551578964454
2004,GNQ,wealth,0.0130955842875258
2005,GNQ,wealth,0.0162403410065926
2006,GNQ,wealth,0.0182116973126528
2007,GNQ,wealth,0.0210778339007712
2008,GNQ,wealth,0.0237599923011184
2009,GNQ,wealth,0.021432641289159
2010,GNQ,wealth,0.0160106246355167
2011,GNQ,wealth,0.0161434356849426
2012,GNQ,wealth,0.0178481766490685
2013,GNQ,wealth,0.0173413577966053
2014,GNQ,wealth,0.0163521579169836
2015,GNQ,wealth,0.0111595046072376
2016,GNQ,wealth,0.00724984779287016
2017,GNQ,wealth,0.00660754649325251
2018,GNQ,wealth,0.00603792206585919
2019,GNQ,wealth,0.00572109815143056
2020,GNQ,wealth,0.00584341206991993
2021,GNQ,wealth,0.00732845093569368
1974,GRC,wealth,0.0839414012990413
1975,GRC,wealth,0.0950004394134525
1976,GRC,wealth,0.10373473140368
1977,GRC,wealth,0.117576078891894
1978,GRC,wealth,0.128539029448428
1979,GRC,wealth,0.138388776523012
1980,GRC,wealth,0.153502701981626
1981,GRC,wealth,0.165627298373077
1982,GRC,wealth,0.17748020202182
1983,GRC,wealth,0.174971556863643
1984,GRC,wealth,0.181708038418203
1985,GRC,wealth,0.194423558265072
